2015-03-02	1.119
2015-03-03	1.1212
2015-03-04	1.107
2015-03-05	1.1006
2015-03-06	1.0855
2015-03-09	1.0846
2015-03-10	1.0707
2015-03-11	1.0576
2015-03-12	1.0615
2015-03-13	1.0524
2015-03-16	1.0575
2015-03-17	1.0605
2015-03-18	1.0643
2015-03-19	1.0621
2015-03-20	1.0792
2015-03-23	1.0928
2015-03-24	1.0908
2015-03-25	1.0986
2015-03-26	1.0919
2015-03-27	1.0891
2015-03-30	1.0818
2015-03-31	1.0741
2015-04-01	1.0768
2015-04-02	1.0874
2015-04-03	1.099
2015-04-06	1.1008
2015-04-07	1.085
2015-04-08	1.0818
2015-04-09	1.0671
2015-04-10	1.0598
