100351634	 50 60622883 770550 37718217 404422077 15754281 404789840 15158441 24410456 120242824 114782468 11213522 26819104 19546277 104952689 389551062 368348409 16184358 26574283 24266406 263197731 9547482 28571999 260367515 18378349 422293154 140872924 25709609 15281391 20088161 898301664 14992263 20402945 874278126 20449296 3108351 20562637 633362990 468703129 24594836 14292717 5943622 624413 39264827 14216123 23131068 15764136 30043148 451466991 339754154 145343433
100517547	 1 131517152
100579162	 10 246755213 16184358 91478624 8071902 74426272 3108351 624413 19478383 169001534 17644108
100738504	 48 14292717 39264827 20402945 2181103753 52166809 28140646 146930159 20088161 53215424 15281391 85253884 257805760 2149877280 818081647 18378349 30818980 414600500 14886375 455824771 19739279 54856859 23059499 15079601 3108351 100024370 1265726480 230609065 1944585612 114782468 61342056 23664028 32511724 15485461 72907355 475524030 72928001 39853973 97334517 166597717 14216123 624413 37982404 212531237 20562637 65681636 2274875012 27922928 21328656
100745216	 5 259503793 386169875 5943622 24279106 54711914
1007915173	 11 4029531 122134262 16598957 39264827 2825270328 37469211 5943622 2274875012 1387533103 138404716 1152105936
1008782282	 16 863145667 2968256134 2440753004 19546277 85253884 451466991 20562637 486840302 3108351 1869471378 2149877280 11247222 15568127 216843073 91478624 604701612
1009176066	 4 24707450 858051 3108351 91478624
100925545	 17 2763405666 1277178181 44171091 24919054 2212802934 1315225639 2788588083 25704389 110755266 26705006 14370402 22788247 2868637465 89514438 39099783 1869471378 14886375
1010271492	 5 3108351 29209753 20562637 28140646 91478624
101094923	 5 11247222 23059499 84402174 15971805 138404716
101099230	 1 1551577134
1011339350	 15 18164662 20562637 14434070 8841372 42703075 20402945 28140646 624413 15281391 118854485 91478624 15754281 3108351 23954327 16184358
10124492	 11 18453099 624413 20562637 15730804 5943622 42703075 24279106 1520717354 50279441 3108351 259725229
1013422328	 1 3108351
101528426	 5 82330132 91478624 20562637 19478383 23446496
101585401	 4 11666142 17515802 1259674092 232541824
101690346	 1 3108351
10172802	 5 20562637 5943622 624413 61292961 3291691
1017290756	 0
1017944468	 6 225081759 2936372021 54675700 281722728 20402945 331677065
1018083266	 107 445976402 61292961 14216123 14886375 23221109 602355833 222164515 84402174 455824771 163537857 39264827 21328656 44060322 624413 28140646 14292717 62562916 62633125 468703129 302545862 30043148 14173032 20562637 108021761 250758475 988940606 8524892 25163231 20449296 192533447 20402945 8841372 890031644 255249826 14992263 216798259 898301664 42589787 25709609 19898168 21570308 14626496 18560146 50206233 18378349 545618159 49663664 145343433 818071 54675700 18223590 3108351 299413616 15079601 17124991 294588244 263197731 263333330 385779209 17780244 38502647 315977587 26574283 15808764 102475599 15485461 136842204 26775476 331677065 244978426 1059530150 3291691 16732770 80335962 26819104 72928001 19546277 1666651962 318171818 28571999 19079480 39853973 166131787 38053161 389551062 473385747 2813095044 13471032 120242824 164425558 13400562 2874615120 7517052 271211220 24410456 114782468 16359602 97530284 160298969 1329243757 27922928 787945866 37718217 194137231 294176860 60622883 451466991
1018159062	 5 28918980 91478624 1475988331 17644108 267915933
101823726	 17 123147423 20562637 338330795 14886375 15764136 3108351 44135635 271211220 1175221 7517052 22836731 19400611 28372030 14292717 624413 8524892 97334517
101823764	 33 29748372 1152105936 473501808 1141627460 138404716 26705006 49663664 2577380516 22814481 44060322 262592705 59853587 14216123 397230151 37469211 2231913055 61342056 222739462 455824771 2200605978 11247222 62562916 66975479 201891203 54664941 18034541 553658449 96682182 70498392 72907355 1177050499 15971805 33095536
1018373238	 8 237591901 3108351 96682182 15971805 11247222 57675435 163648850 138404716
1019032993	 211 230609065 33275038 1620686150 992182100 29854129 338330795 3048189131 1077850658 30117375 108021761 33980532 342455473 2991811304 16295834 2934024528 326315947 2925204334 29242491 110539278 29157032 32700250 36102165 279585313 2793376878 110781385 389551062 28769199 2875909930 11247222 2792041422 39264827 2837841 392739061 28263739 273645645 37469211 397230151 2796938558 4029531 27828974 114782468 37718217 403855355 275483015 404422077 2732425088 40586737 411786151 271211220 37982404 473501808 475524030 26775476 381696140 1389493454 38448277 26574283 487818318 1398262381 49255986 263197731 414600500 414904961 261024504 498166332 50206233 2584946731 25827743 55561590 1499852552 171919007 42589787 560294989 561742581 2548497230 22814481 565969885 254136706 14123181 57350997 2525892205 2525155513 575576964 2520719083 14126376 582689833 430841130 14933262 434649810 2502970082 2464284763 2272207286 14902429 44060322 8524892 2409554736 2400446299 226828258 2399059885 2385944899 2384054461 237591901 59853587 2371952437 2368238768 603660185 14216123 2364889134 2363914387 60705191 447129562 2334614718 61292961 2329595875 453315788 23221109 2319599660 222739462 613515240 455824771 61661638 23059499 2305339123 2286097290 2215937899 213636132 14292717 84402174 2214818162 45683950 459708890 46484358 213118052 2207733494 62562916 209907837 63061242 47247213 65681636 20562637 2186813068 821618390 874278126 2181403417 88265498 144696023 1450167168 890031644 20230811 15281391 146930159 82142636 20106796 53215424 91321449 21570308 18587683 146128105 15296897 185310946 2149877280 18455693 545618159 54664941 94653842 551462946 966726223 19739279 100024370 1001192245 17790265 1018083266 102325185 1369919335 706119139 1039081430 1040640698 1958752610 168744961 725577499 72697426 1064015220 1904821021 1680622674 1362645332 16732770 166597717 735021824 13471032 1196846744 743163510 19546277 1204959745 790309974 195368080 790062926 16397306 163648850 160720531 1237627676 124585235 160298969 1923879936 788333744 15971805 126640430 1277178181 7802422 782030712 15823893 1310746040
101914671	 1 15754281
101998029	 8 25709609 20402945 15568127 20562637 624413 91478624 28140646 25163231
10200532	 30 381021356 152076536 48564052 27095215 11991832 74426272 18986537 2212802934 517392967 14604255 15797425 534563976 916881504 44171091 1715105173 14031032 94376561 14199104 36740214 119802433 91478624 15312640 8071902 549676104 24555633 19478383 2462462756 22539801 18590697 19859925
1020054625	 15 2319600132 2329595875 20857912 2368238768 2792041422 2196900553 25762392 2595809328 3022668393 2865193072 2950085505 18455693 950517078 435848095 2249186018
1020067598	 13 1905317540 297817296 7798152 489022370 2976985763 28769199 455673828 49221688 1245579715 2985986987 16789555 3047860501 279585313
1020081481	 21 2596288916 395295796 1373402480 1155768524 2181346825 3059703112 2698744388 2172419806 20230811 790062926 1711713978 26705006 96697176 789608102 1214566958 1167547051 1949701902 2243075472 632296843 175543125 447968114
1020104557	 7 243318995 272357654 2410182475 56250500 19651092 3053049102 2785328266
102015740	 6 70325079 635106053 40854687 19478383 15072413 51667942
1020171044	 11 1450820108 2570233256 789608102 2181390564 1117856808 2197099980 22782543 2260954471 3079817915 2977074605 44135635
1020424015	 4 269023982 1952518681 874438663 3005559517
1021169419	 80 15823646 65681636 27922928 367235898 146930159 15100767 60622883 60705191 19400611 53215424 475524030 44060322 430841130 18378349 473501808 521737922 272125054 52166809 15897179 16888420 20562637 15079601 1475988331 790062926 7517052 27828974 3108351 38053161 1321565742 19739279 14292717 82660006 489022370 30043148 52126417 61342056 16359602 70498392 160625399 250362250 14886375 28571999 20449296 166597717 27162339 820031509 17124991 2323978611 2715646770 30818980 72907355 54675700 28372030 21328656 326315947 1064700308 257805760 203652149 7836182 201891203 29748372 988940606 455824771 375980238 289556231 962744707 14446488 512655331 49663664 120242824 17780244 983655260 100024370 581221150 624413 18560146 297848618 250758475 266799789 28140646
102253088	 15 19546277 624413 3108351 24609836 475524030 23059499 1429587566 1152105936 28140646 91478624 16827489 987771205 20402945 15281391 14886375
102325185	 2 624413 57675435
1023354336	 121 271211220 18560146 203652149 1287827034 288662660 517392967 1085339568 633313501 1657808011 866118042 2333547493 1154158434 16515274 29748372 436248154 250758475 16806253 2270644075 430841130 932652001 562817303 1680622674 1056313532 212531237 250362250 136842204 21354868 1869471378 29157032 2570233256 338521549 1423715634 184881902 37148595 1064700308 2286097290 5943622 110539278 1905934652 20006310 215068830 2294809898 61932015 2217235134 960834355 238411032 374098671 14886375 2349675902 554793838 20402945 2383861202 15568127 618228289 126640430 194137231 626840066 1619538470 95267009 21969829 1040640698 617530770 182440063 49663664 76369001 17780244 2368238768 176168308 19318159 262763182 97927889 322687937 97334517 130854178 17049899 613858801 2249196356 1092564138 375980238 3108351 455578285 2149877280 286427074 2176420138 263197731 49138823 2813095044 188985860 2310145046 1037574012 82142636 236518570 84444981 705540042 753350808 2272207286 1586109433 28924498 1147128066 82143051 25163231 277593602 1059530150 91478624 210855604 2445064535 1212476065 1021169419 275099779 2732425088 481621617 21917683 2339595667 378208943 233566392 193323937 2335119450 40586737 26819104 197294490 2274875012
1023436759	 41 15971805 82142636 104034095 91478624 16456226 1152105936 466333756 324910156 8071902 61342056 636545451 52166809 66975479 475524030 2334614718 29854129 23221109 203652149 302545862 84402174 1064015220 770904320 1095563516 375980238 14886375 16827489 1488051955 27162339 297848618 72928001 54664941 279585313 184881902 19790872 820031509 19739279 19546277 72907355 100024370 402353316 1423715634
1024094102	 4 42703075 3108351 91478624 20402945
1024482170	 10 222164515 14173032 16827489 624413 8524892 60622883 14886375 31001654 25709609 260380754
102475599	 182 2272207286 3108351 447061276 14173032 61342056 16359602 88265498 20742461 14370402 163537857 16827489 82143051 15705567 15227849 136842204 3060638324 1416737485 818071 1277178181 950517078 93913891 38502647 58808528 1059530150 16400258 150094848 8524892 455366870 315977587 1769191 338330795 378208943 21354868 19079480 28571999 87798748 85253884 27771267 15485461 17540673 250758475 80660848 23221109 403855355 65681636 2456850254 16397306 7517052 2334614718 2882124578 37718217 114782468 1064015220 19619569 2825270328 1520717354 2342591485 19739279 159131559 27922928 70498392 100024370 29854129 148373 17841130 2930702608 108021761 455824771 25163231 14126376 25709609 228596812 18944615 32345912 222164515 14446488 23960081 82142636 2520719083 76357201 898301664 1315225639 1476010452 2570233256 3005559517 126640430 2153916871 49663664 25827743 29501977 1329243757 15281391 1018083266 235648313 1499852552 302545862 247946309 375980238 37716108 26819104 18736852 14935367 5943622 21328656 2837841 39099783 15730804 24609836 44060322 19651092 84402174 6193182 38053161 30117375 76133 97530284 560294989 184881902 913175707 466333756 97334517 29795220 475524030 609304305 13498412 1680622674 18989537 253648668 14031032 10381282 1944585612 227682918 397230151 203652149 15079601 13471032 19546277 6865392 238411032 381696140 84444981 24410456 14254499 858051 16515274 1490980105 28807892 255249826 72907355 172836249 13400562 14992263 389551062 104952689 15599095 97382065 250362250 1066801676 545618159 146128105 52166809 16184358 259725229 28769199 14216123 2195241 191461872 14886375 2364889134 747994214 26559854 257805760 2409554736 14626496 470506640 143773571 194119290 1077398336 18560146 14078468 1488051955 29181480
102481836	 23 28140646 14886375 624413 14078468 22568416 112486110 898301664 15764136 15087288 3108351 22150874 19546277 42703075 253648668 16184358 24410456 20562637 16732770 109350515 22836731 20402945 91478624 15896829
1025516780	 10 633362990 20402945 3108351 26574283 562995991 106498703 20449296 16732770 39264827 14216123
102581710	 2 3108351 1520717354
1026314035	 9 624413 267915933 253389132 3108351 20562637 91478624 6022912 1175221 26603208
102691088	 2 60194341 131609773
102749756	 10 3108351 15754281 21217761 19478383 20562637 542882615 16184358 28140646 718799630 91478624
102772485	 3 20562637 21217761 3108351
102810801	 134 91478624 17780244 184881902 1657808011 273645645 468703129 29854129 19790872 3017626887 76529396 20449296 418036639 326315947 28140646 30818980 1832181 100024370 63061242 17124991 53215424 15971805 314695175 271211220 8841372 222164515 203652149 49663664 297848618 19898168 28571999 52166809 84402174 82142636 1023354336 7802422 23059499 7993232 114782468 15281391 14173032 16184358 19962813 455824771 27922928 17991579 375980238 545618159 54594436 72928001 61342056 20562637 263197731 3108351 136842204 37941633 15754281 588775819 40045763 64242521 14886375 21328656 27990259 331677065 244978426 385658781 24266406 19651092 486840302 15296897 17049899 385338646 624413 27828974 2243075472 93913891 430841130 60622883 30043148 4029531 58808528 179571631 14292717 357910593 27771267 18164662 15731895 26574283 37718217 166597717 16827489 14300178 250758475 97334517 18034541 486112997 16397306 15897179 19546277 62562916 2432028553 455366870 15485461 65681636 338330795 32778531 19739279 7517052 3005559517 66172538 14216123 121158213 404422077 473385747 466333756 61292961 475524030 404789840 138404716 20088161 1634354948 14446488 44060322 55561590 289556231 93687723 898301664 16732770 39264827 32511724 2837841 29748372 22836731 20402945 25709609
1029083857	 1 3108351
103017877	 31 16295834 97530284 489022370 588406265 84402174 624413 373457750 455824771 560294989 228426881 20149508 1345862960 61292961 322054650 14886375 108021761 20562637 271211220 51667942 15281391 338330795 1092377130 475524030 3291691 16991109 243318995 425921042 25163231 603660185 1944585612 594887216
1031173693	 2 3108351 16184358
1031188562	 3 42703075 3108351 11666142
103223958	 1 20402945
103238137	 20 858051 5943622 18393971 11991832 11666142 16203323 14827129 19040598 15227849 15158441 8071902 15705567 770550 19664650 14604255 76133 7640782 806247 8962882 15730804
103241466	 16 39264827 404422077 15281391 16732770 21328656 114782468 14216123 20449296 361196291 20402945 2442488953 397230151 23059499 2699557074 271211220 8524892
103245828	 28 21328656 20742461 624413 20088161 14434070 28140646 15568127 913175707 15754281 858051 1059530150 19546277 16184358 85253884 428225985 15764136 26574283 10755542 16437499 16827489 20562637 14886375 20402945 18149465 3108351 1945935708 14216123 121158213
103246788	 7 8841372 22387220 8962882 3108351 858051 11666142 36153601
1033046358	 4 308778581 2753743832 28918980 3045567961
1033094167	 11 121158213 243318995 3108351 2334614718 338330795 14216123 100024370 227682918 551462946 19546277 20402945
103436778	 1 3108351
1034386694	 2 44171091 19478383
103482999	 1 20562637
103658371	 2 3108351 20402945
1037574012	 17 2523375564 66975479 624413 455824771 14216123 62562916 2366528114 15568127 239988206 517392967 246134345 15227849 15281391 194119290 188985860 499411395 20106796
103810916	 8 97530284 171402632 91478624 624413 15568127 14886375 3108351 49908362
10381282	 145 1059530150 14935367 168668045 25163231 136842204 1475988331 430841130 250758475 58808528 14173032 8524892 250362250 18034541 16827489 389551062 100351634 17790265 32778531 1869471378 39264827 455824771 326315947 97334517 21328656 21354868 898301664 302545862 100024370 109350515 29854129 222164515 15971805 76511168 468703129 23059499 30818980 375980238 3108351 28140646 21045893 17780244 146930159 624413 39853973 222739462 160625399 123125462 244978426 19739279 17841130 27828974 7517052 455366870 1638493381 20562637 7836182 91478624 20868465 27771267 19898168 61342056 16397306 37718217 15754281 404422077 114782468 272125054 52247328 121158213 378208943 18378349 65681636 62562916 82142636 17991579 271211220 318764599 24410456 818071 120242824 19651092 15281391 473385747 16515274 120130287 27922928 203652149 61292961 451466991 473501808 38053161 93687723 18560146 16598957 66172538 26819104 15731895 47087332 475524030 26583295 14216123 8841372 289556231 60622883 26574283 466333756 17456362 24266406 263197731 14886375 49663664 17124991 14078468 52166809 15485461 72928001 418036639 84444981 54675700 53215424 25827743 14292717 19674395 16732770 192533447 2149877280 25709609 1064700308 19546277 184881902 5943622 1489471572 212531237 15296897 14992263 72907355 22814481 149560373 15897179 42703075 2522665776 227682918 145343433 30043148 20402945
1039081430	 59 21328656 624413 15281391 21354868 61292961 254507476 2615738922 19634351 22302444 106498703 82660006 93687723 451466991 24266406 21463400 19664650 898301664 1958752610 30043148 28140646 194137231 562995991 995576238 15823646 3108351 26250595 20106796 208725869 252370778 2399391152 117839245 227682918 151191872 20449296 14204663 5943622 2361631088 52222427 85253884 23131068 404422077 2794752808 16827489 486840302 21570308 84444981 255659267 633362990 20402945 15463435 257354839 20562637 94342002 250362250 8962882 2788398967 166131787 17712324 19546277
103976021	 7 3108351 15281391 15754281 16184358 60710764 20402945 624413
103984617	 46 15281391 39264827 84402174 386169875 23059499 16732770 84444981 624413 15764136 20562637 44060322 14886375 294176860 486476991 106498703 28140646 701725963 152076536 15296897 486072725 15754281 121158213 74426272 3108351 20402945 2772010364 16827489 30818980 42703075 594069992 85253884 1958752610 91478624 34571532 2888882327 19546277 2953235656 2286097290 272125054 2897498647 259725229 45547886 8841372 16184358 19790872 534563976
104034095	 45 84402174 209907837 194137231 70498392 14886375 61342056 52166809 26574283 16827489 255996385 545618159 983655260 403855355 289556231 785935140 55561590 122134262 818081647 23059499 15281391 19739279 473501808 455366870 53215424 1475988331 166597717 27922928 20402945 770904320 64242521 54664941 2319600132 475524030 2275337142 160625399 176168308 38053161 2334614718 820031509 72907355 250758475 14216123 62562916 2272207286 47247213
1040551766	 61 562817303 993282182 28140646 258079573 733533786 403855355 52166809 106504911 475524030 21045893 473501808 869923074 61342056 375980238 2334614718 19651092 49663664 22510558 16888420 2272207286 201891203 19739279 136842204 24609836 15897179 898301664 389551062 1059530150 58808528 331677065 381696140 263197731 250758475 1069486704 581221150 15971805 455366870 247946309 160625399 53654464 983655260 2286097290 378208943 27922928 69476342 184881902 18560146 3037641536 63061242 1092326809 818081647 289556231 266799789 17790265 15079601 795408560 470506640 314695175 65681636 455824771 14886375
1040640698	 43 201891203 15079601 65681636 203652149 473501808 106504911 72907355 16888420 1023354336 1475988331 18034541 7836182 21328656 430841130 475524030 27162339 455824771 19739279 983655260 32778531 53215424 1064700308 455366870 38053161 47247213 176168308 55561590 403855355 18560146 52166809 30818980 70498392 3108351 26574283 14216123 66975479 2272207286 126640430 397230151 61342056 160625399 93913891 375980238
104073108	 57 486468358 14078468 950517078 72907355 512655331 184881902 18560146 1018083266 29854129 97334517 146930159 124585235 15971805 28571999 21354868 17124991 49663664 397230151 18034541 250758475 385779209 65681636 285738285 37982404 466333756 21917683 261024504 624413 430841130 18944615 1064700308 212531237 145343433 475524030 262763182 94172546 210855604 78925997 38053161 2231913055 100024370 61342056 375980238 82142636 18378349 473501808 106504911 19739279 455366870 17780244 19079480 32778531 53215424 373457750 64888916 733533786 47247213
1041016105	 9 91478624 261914704 632956955 23059499 20402945 14216123 455824771 624413 3108351
104185085	 70 466333756 2334614718 14886375 386668440 2837841 517392967 72928001 2825270328 874438663 238411032 184345490 91478624 624413 23799829 191434404 777255126 19079480 3065856747 109350515 3048189131 2195055925 2356107126 20402945 2590325786 16184358 517168840 227682918 85253884 2286097290 2149877280 15526523 44171091 247946309 102481836 2968256134 217612422 432650534 3108351 57849762 19478383 2373917736 1945935708 121158213 3012483408 21328656 8071902 2456850254 3044159284 3040832363 436248154 591331840 989646270 2512910989 253648668 996051864 19898168 19043699 815636605 3005559517 14216123 28140646 15281391 1076916151 2956577273 486476991 20106796 3044608948 712636856 2359276710 2926570420
1042814112	 32 49663664 84444981 70498392 38053161 302545862 203652149 18560146 18034541 475524030 430841130 26705006 14216123 29748372 201891203 210855604 52166809 65681636 15079601 983655260 61342056 64888916 545618159 17124991 367235898 2783314897 16732770 55561590 53215424 7836182 27922928 14292717 8524892
10433782	 10 23078191 329838136 8841372 18300176 210975338 14655739 14402027 20097362 26819104 59357565
1043461548	 5 995576238 15971805 59853587 11247222 138404716
1044424398	 1 3108351
104464205	 4 3108351 91478624 3040832363 32947008
104570956	 13 1059530150 30818980 475524030 913175707 289556231 255996385 14216123 44060322 15281391 636545451 2825270328 17780244 14886375
1046312670	 20 18560146 7836182 61342056 201891203 27922928 203652149 52166809 1367765233 545618159 55561590 23676481 425881490 297848618 38053161 3027489642 15079601 65681636 84444981 473501808 192533447
1046430434	 20 17124991 455824771 62562916 18944615 430841130 456107944 1059530150 913175707 20449296 944074490 40045763 16827489 72928001 52166809 61342056 263197731 1389493454 70498392 49663664 262763182
104678584	 2 14216123 4029531
104703401	 1 624413
104712041	 2 3108351 227682918
1047431718	 2 14054999 5943622
104847926	 25 5943622 16246929 19040598 7517052 14827129 8241232 7380362 195240552 12072102 29795220 21217761 16808381 15227849 11799082 16529427 17198424 23960081 22788247 8962882 91478624 6865392 22745680 7998392 76133 12193402
1048926025	 125 62562916 84402174 38053161 176168308 27922928 160625399 52166809 375980238 15971805 1059530150 72928001 33980532 498166332 992182100 246134345 24410456 338330795 1475988331 21917683 17841130 26819104 23059499 124585235 2643714854 271211220 27990259 49663664 2334614718 97334517 7836182 28571999 2181103753 222164515 545618159 430841130 14292717 8524892 250758475 23131068 110781385 97530284 47087332 19400611 473501808 54664941 966726223 166597717 104952689 1869471378 20402945 15915843 203652149 15897179 31001654 1321565742 39264827 7517052 983655260 17049899 106504911 26583295 11247222 27162339 326315947 126640430 96682182 17124991 8317872 237591901 455366870 475524030 551462946 262763182 15281391 624413 962744707 2216333869 44060322 14216123 72907355 16598957 65681636 138404716 238411032 61342056 14886375 26775476 25827743 37982404 16827489 39853973 201891203 3108351 29748372 820031509 20562637 1064700308 456107944 2272207286 106498703 53215424 212531237 455824771 392739061 560294989 55561590 447129562 404422077 110539278 84989659 63061242 47247213 17790265 297848618 988940606 82142636 257805760 18560146 91478624 60150406 70498392 18378349 15079601 397230151 19739279
104952689	 105 262763182 492648022 13498412 14886375 1253312389 61342056 76133 551316487 72928001 16732770 315520146 21913387 14370402 26332523 385779209 16246929 163537857 76511168 25163231 80335962 217612422 854910984 139738464 18590697 14078468 402732269 389551062 15764136 14571012 19546277 25827743 7517052 97334517 73194395 818071 238411032 20562637 2195241 19040598 1080306914 898301664 194119290 17221422 19079480 14626496 13471032 28571999 64109894 44060322 257354839 15705567 314005753 1665125166 16397306 145343433 536502523 2837841 16184358 455824771 904039608 2317861 8834882 143184713 285738285 5943622 17841130 18736852 339754154 447129562 166131787 2561384380 159131559 114782468 100351634 1832181 1056313532 2794752808 17198424 211744108 14173032 250758475 20449296 8524892 16598957 254228322 80554933 19046425 14126376 3108351 243331655 16359602 42703075 146128105 17811812 252370778 23221109 270583374 24410456 26819104 988940606 66172538 118854485 102475599 18378349 33980532
1050597344	 15 15227849 389551062 140872924 19664650 7517052 26574283 114782468 14434070 80335962 19962813 339754154 5943622 16148514 16717239 17163064
1051227560	 0
105196282	 8 1546201075 2244024828 39801292 166597717 15736517 2715646770 122134262 338521549
105203602	 5 20402945 183294525 20562637 30043148 14886375
1053484388	 38 61342056 3108351 236518570 100024370 289556231 15568127 49663664 262763182 14886375 4029531 65681636 24680689 84402174 14216123 455824771 43882881 250362250 455366870 545618159 430841130 38053161 58808528 1680622674 322687937 904039608 624413 70498392 52166809 7836182 16397306 475524030 203652149 375980238 19651092 47247213 2231913055 161785790 21917683
105360483	 31 2272207286 84402174 2231913055 455366870 18034541 97334517 455824771 338330795 21917683 15079601 27922928 136842204 25827743 430841130 983655260 244677736 473501808 28571999 18560146 302545862 61342056 16598957 122134262 16827489 10381282 1064700308 64888916 209907837 56896918 2275337142 126067662
105367897	 2 3108351 91478624
1054057267	 23 20562637 106498703 20449296 120242824 19546277 1900274090 404422077 17780244 2356524462 14886375 20402945 5943622 30043148 466333756 91478624 3108351 15281391 624413 15568127 14216123 37982404 28140646 230609065
1054307220	 3 14886375 3108351 15599095
1054431	 35 1175221 76133 28140646 3108351 11247222 2195241 22387220 5943622 11666142 25427351 8962882 7380362 10433782 14216123 6408 259725229 16227673 9547482 110755266 19674395 10755542 19040598 20562637 386770863 18164662 7640782 38848419 2763405666 12773 2317861 14402027 14434070 16246929 140872924 24266406
105508967	 4 14216123 624413 1881745376 17124991
1055208625	 0
105548711	 23 2570233256 2364889134 19865053 14216123 559675462 2272207286 545618159 37778253 15599095 163537857 2525892205 1320968377 16090559 1924312855 15568127 24266406 1354252658 1373402480 8841372 1184336191 567452784 624927669 624413
105569658	 4 18164662 16184358 8841372 19381827
105622994	 23 856257518 23059499 84402174 91478624 39264827 243318995 15296897 166131787 2149877280 3108351 21328656 20562637 25709609 19546277 28571999 25163231 624413 1329243757 21045893 227682918 1265726480 108021761 39801292
