100010671	1.0
100024370	1.0
1001353022	1.0
1001641908	1.0
100182054	1.0
1002324031	1.0
100258014	1.0
1003504944	1.0
1003946960	1.0
1003953817	1.0
1003961569	1.0
100453087	1.0
1005140833	1.0
1005382280	1.0
10058692	1.0
1006497116	1.0
100718937	1.0
100773976	1.0
1009555608	1.0
1010455891	1.0
1012917308	1.0
101394526	1.0
101526249	1.0
1015748774	1.0
1016983884	1.0
1017977054	1.0
1019146357	1.0
1019950250	1.0
1020004105	1.0
1020054625	1.0
1020081481	1.0
1020104557	1.0
1020171044	1.0
1020182690	1.0
10212992	1.0
102213718	1.0
1022242130	1.0
102258057	1.0
102325185	1.0
102475599	1.0
1025411929	1.0
102601953	1.0
1026856945	1.0
102765885	1.0
102816266	1.0
102854397	1.0
1028672809	1.0
102932800	1.0
1030372999	1.0
103190117	1.0
103241466	1.0
103262268	1.0
103344855	1.0
1033587697	1.0
10352582	1.0
103580524	1.0
1036157252	1.0
1037080806	1.0
1037956746	1.0
103797200	1.0
1037972209	1.0
10381282	1.0
103812870	1.0
1039838952	1.0
1039855052	1.0
104040191	1.0
1040551766	1.0
104159277	1.0
104185085	1.0
1042063184	1.0
1042427588	1.0
104255069	1.0
104306749	1.0
1044916752	1.0
1046352450	1.0
104667619	1.0
1047956222	1.0
1048291658	1.0
104939513	1.0
1050104790	1.0
105011437	1.0
10504552	1.0
105133	1.0
105184102	1.0
1052381485	1.0
1052866327	1.0
105366463	1.0
1053677935	1.0
1053958908	1.0
1054610820	1.0
105534480	1.0
105544862	1.0
105622994	1.0
1058507322	1.0
1058787942	1.0
106027582	1.0
1061164254	1.0
106197499	1.0
106363496	1.0
1064015220	1.0
1064700308	1.0
1065444799	1.0
106593896	1.0
1066719036	1.0
1067061	1.0
106796765	1.0
1068452287	1.0
1070287034	1.0
107087487	1.0
107197743	1.0
107201367	1.0
1072940342	1.0
107402923	1.0
107448189	1.0
107562073	1.0
1076916151	1.0
1076946247	1.0
1077079634	1.0
1077087198	1.0
1077398336	1.0
1077850658	1.0
107815485	1.0
1079283936	1.0
107974457	1.0
1079757560	1.0
1079984384	1.0
1080498338	1.0
108083639	1.0
108234543	1.0
108362740	1.0
108416566	1.0
1084494096	1.0
108463025	1.0
108556027	1.0
108617488	1.0
108620406	1.0
108657905	1.0
1086930998	1.0
108746125	1.0
1089438158	1.0
1089678500	1.0
1090766598	1.0
109168512	1.0
109225053	1.0
1092298711	1.0
1092348054	1.0
1092377130	1.0
109272922	1.0
109413442	1.0
109491918	1.0
10958172	1.0
1098611474	1.0
109919637	1.0
110015414	1.0
1101216644	1.0
110126964	1.0
110273384	1.0
110357173	1.0
110365899	1.0
110377710	1.0
110531934	1.0
110581612	1.0
1106144731	1.0
1106420281	1.0
1107048259	1.0
1107256440	1.0
1107783409	1.0
110793585	1.0
110802477	1.0
1108444442	1.0
1110623197	1.0
1114229978	1.0
111568576	1.0
1116261325	1.0
1117937012	1.0
1118300634	1.0
111838410	1.0
111865481	1.0
111916870	1.0
1120166641	1.0
1120317620	1.0
112156764	1.0
1121651484	1.0
1121673272	1.0
1122315331	1.0
112260514	1.0
112317039	1.0
1123518576	1.0
1125032940	1.0
1125054236	1.0
1125462967	1.0
1125550903	1.0
1125652429	1.0
1126244166	1.0
1126292312	1.0
1126671672	1.0
112729525	1.0
1127626405	1.0
1128272371	1.0
1128700334	1.0
112904922	1.0
1129760101	1.0
113072221	1.0
11308402	1.0
113084080	1.0
1131471740	1.0
1131658914	1.0
1132398474	1.0
113500123	1.0
1135122428	1.0
1135656030	1.0
1135836444	1.0
1135840272	1.0
1136106835	1.0
1137292440	1.0
1137436788	1.0
113797481	1.0
113826929	1.0
1139986442	1.0
1140222703	1.0
114130193	1.0
1142469860	1.0
1144446348	1.0
1145303076	1.0
1145573671	1.0
1149025741	1.0
1149751	1.0
115077572	1.0
115108283	1.0
115182402	1.0
1152057698	1.0
115221411	1.0
1155859968	1.0
1155879121	1.0
115632221	1.0
115647056	1.0
115671740	1.0
115673175	1.0
115686442	1.0
1157594467	1.0
116123077	1.0
1161376614	1.0
1163006863	1.0
1164049710	1.0
1164984840	1.0
1165456369	1.0
116705429	1.0
116710953	1.0
1168138021	1.0
1169340414	1.0
1169884249	1.0
1169917530	1.0
117032815	1.0
1171935320	1.0
117341231	1.0
1176155419	1.0
11764992	1.0
117835511	1.0
118174404	1.0
118399956	1.0
118527864	1.0
118631229	1.0
1186349419	1.0
118653832	1.0
11868032	1.0
118794845	1.0
1188048668	1.0
1189850912	1.0
119226044	1.0
1192982863	1.0
1193780617	1.0
119542398	1.0
119628815	1.0
119714444	1.0
119720315	1.0
1198294142	1.0
119854699	1.0
1200147410	1.0
120099533	1.0
1202389375	1.0
1203866802	1.0
120485984	1.0
120496726	1.0
1205438846	1.0
1206289380	1.0
1208632380	1.0
121158213	1.0
1211763475	1.0
121208633	1.0
1212621606	1.0
121374851	1.0
121376807	1.0
121481740	1.0
1216116918	1.0
1216133119	1.0
1216189410	1.0
1216429868	1.0
1216853166	1.0
1217218014	1.0
1218489630	1.0
1218563611	1.0
121942242	1.0
1219728530	1.0
121986263	1.0
122035491	1.0
1220885712	1.0
122110700	1.0
1221617064	1.0
122180291	1.0
122202601	1.0
1223151666	1.0
122460702	1.0
1225971840	1.0
1226671110	1.0
1227608599	1.0
122896733	1.0
1229478864	1.0
1229794712	1.0
1234029480	1.0
123423476	1.0
1234647901	1.0
123483370	1.0
1236525295	1.0
12365342	1.0
123683815	1.0
1237702050	1.0
1238578664	1.0
1238915544	1.0
123997989	1.0
124258437	1.0
124263489	1.0
124274495	1.0
1243141526	1.0
1244201995	1.0
124437749	1.0
124444197	1.0
1244875680	1.0
1245354523	1.0
1245579715	1.0
1246011408	1.0
1246096020	1.0
1246640292	1.0
1246698078	1.0
1248265128	1.0
1248912937	1.0
125154154	1.0
1252376239	1.0
125445231	1.0
1256638556	1.0
1257163740	1.0
1257642120	1.0
1259313956	1.0
125938071	1.0
1259502380	1.0
1259510083	1.0
1259562019	1.0
125970114	1.0
1260166998	1.0
1260550159	1.0
126067662	1.0
1261586498	1.0
126202421	1.0
1262289108	1.0
1262788236	1.0
1263108192	1.0
126312082	1.0
1265773064	1.0
1266376038	1.0
126664025	1.0
126717954	1.0
1267189164	1.0
126731975	1.0
1268138899	1.0
12695752	1.0
1271261790	1.0
12716032	1.0
127208712	1.0
1272162324	1.0
1272751392	1.0
1273320391	1.0
127467837	1.0
1277178181	1.0
127911494	1.0
1279861448	1.0
1279888788	1.0
1279976640	1.0
1280187702	1.0
1281101401	1.0
1283519791	1.0
1284066379	1.0
1284961766	1.0
1285740319	1.0
1287297746	1.0
128778910	1.0
12880302	1.0
128807741	1.0
128819708	1.0
128987539	1.0
1290452180	1.0
129148702	1.0
1291850300	1.0
1291896133	1.0
1292099478	1.0
129226179	1.0
1293062600	1.0
1295465420	1.0
1296952741	1.0
129822171	1.0
1299531312	1.0
130078153	1.0
130296877	1.0
130772025	1.0
1308189691	1.0
130862085	1.0
131117481	1.0
1311248479	1.0
131150573	1.0
131246460	1.0
1313359153	1.0
1315225639	1.0
131532583	1.0
1316609299	1.0
1316832073	1.0
1317108294	1.0
131716288	1.0
1318358112	1.0
1319893070	1.0
1320247970	1.0
132027072	1.0
1320990102	1.0
132186167	1.0
132213606	1.0
132288724	1.0
1324141003	1.0
132634672	1.0
132662671	1.0
132843432	1.0
132879538	1.0
1328971326	1.0
1329243757	1.0
132928924	1.0
133102994	1.0
1331072995	1.0
133171345	1.0
1332931718	1.0
1333023510	1.0
1334463763	1.0
1335071162	1.0
1336345561	1.0
133748004	1.0
1339495052	1.0
1339833727	1.0
1339912453	1.0
1340012726	1.0
1340284129	1.0
134031063	1.0
134073189	1.0
1340827260	1.0
1341785041	1.0
134370218	1.0
1343777125	1.0
1345862960	1.0
1346178702	1.0
1346294772	1.0
134782830	1.0
1347962413	1.0
1349705772	1.0
1349856667	1.0
1351193060	1.0
1352595571	1.0
1355060108	1.0
135548094	1.0
135642125	1.0
135706410	1.0
1357126620	1.0
13573252	1.0
1357684844	1.0
1358146357	1.0
13589212	1.0
1359048132	1.0
1359258158	1.0
1359963570	1.0
136056869	1.0
136183767	1.0
136386053	1.0
1364226660	1.0
1364609148	1.0
136622022	1.0
1367009304	1.0
136842204	1.0
136889848	1.0
136902922	1.0
1369919335	1.0
137292432	1.0
1373485399	1.0
1373510713	1.0
137654240	1.0
1377278964	1.0
1377472224	1.0
1377989826	1.0
1378207446	1.0
1379091996	1.0
1379535314	1.0
1380116947	1.0
1381154540	1.0
1381435759	1.0
138153641	1.0
1382215398	1.0
1383627481	1.0
1383751964	1.0
138404716	1.0
1384077925	1.0
138408640	1.0
138458523	1.0
1385026226	1.0
1386531	1.0
1386621757	1.0
1386709524	1.0
1386711163	1.0
138863174	1.0
1389203360	1.0
1389997424	1.0
1390377960	1.0
139331458	1.0
139410005	1.0
139489916	1.0
1395203761	1.0
139599292	1.0
139700190	1.0
139707166	1.0
1397543035	1.0
1397592666	1.0
1397643751	1.0
1397787733	1.0
1397880925	1.0
1401397116	1.0
140358745	1.0
140577612	1.0
140641561	1.0
14073875	1.0
1408000388	1.0
140840560	1.0
14087623	1.0
1409240437	1.0
14096763	1.0
1410387692	1.0
1410417836	1.0
1410652320	1.0
1411790947	1.0
1412288186	1.0
1413027896	1.0
14131330	1.0
1413238590	1.0
14163577	1.0
14166034	1.0
141724413	1.0
1417942526	1.0
14183198	1.0
14184633	1.0
1418617813	1.0
141879409	1.0
14190082	1.0
1420021099	1.0
14210851	1.0
14217906	1.0
14218219	1.0
1421901314	1.0
142265933	1.0
142404598	1.0
142470578	1.0
142582725	1.0
1426030922	1.0
1426086896	1.0
14262106	1.0
14265482	1.0
142677388	1.0
142786389	1.0
142814024	1.0
142816837	1.0
1429531814	1.0
1430525612	1.0
1430528928	1.0
1430616955	1.0
143071049	1.0
1431641346	1.0
1433588227	1.0
14354243	1.0
1435536728	1.0
143631692	1.0
143726670	1.0
1437300793	1.0
14377173	1.0
14379176	1.0
1438561632	1.0
143977123	1.0
1440122690	1.0
1442418726	1.0
14428875	1.0
1443386496	1.0
14438135	1.0
1443840840	1.0
1444210021	1.0
144778148	1.0
1448152554	1.0
1448981648	1.0
1449506407	1.0
14507120	1.0
1451159060	1.0
1451620352	1.0
1451716218	1.0
1451759354	1.0
1451815592	1.0
1453258104	1.0
1453599253	1.0
145590312	1.0
145597506	1.0
1456384513	1.0
1457207868	1.0
1457218807	1.0
1458890960	1.0
1459192873	1.0
1459449972	1.0
146057813	1.0
146128105	1.0
1461649975	1.0
146249667	1.0
1463198989	1.0
1464247902	1.0
14645435	1.0
146499787	1.0
146591528	1.0
146659196	1.0
1466650980	1.0
1467345996	1.0
1467412392	1.0
1468438044	1.0
1468723320	1.0
1468785054	1.0
1469275964	1.0
1469977963	1.0
1470635203	1.0
14729933	1.0
1473431	1.0
1473563539	1.0
147661254	1.0
1477143516	1.0
1478266598	1.0
1479524845	1.0
14795444	1.0
14802885	1.0
148104114	1.0
14814762	1.0
1481868510	1.0
148243590	1.0
1482522108	1.0
148283405	1.0
1483912172	1.0
148498382	1.0
1485332827	1.0
1485351990	1.0
1486666616	1.0
1487618930	1.0
1488051955	1.0
14886375	1.0
1489170468	1.0
1489626829	1.0
1489766923	1.0
1489904436	1.0
1490346896	1.0
1490576629	1.0
1490707860	1.0
1490980105	1.0
14923571	1.0
1492456590	1.0
14925585	1.0
149288363	1.0
1493340128	1.0
1493474984	1.0
149402257	1.0
14948012	1.0
149544139	1.0
149560373	1.0
1496052325	1.0
14974177	1.0
149753438	1.0
14982279	1.0
1498420508	1.0
1498456070	1.0
1499852552	1.0
150094848	1.0
150129791	1.0
150190794	1.0
150340010	1.0
1503698011	1.0
1503873204	1.0
150748577	1.0
15077546	1.0
15090587	1.0
150966783	1.0
151004677	1.0
1510131788	1.0
1510153513	1.0
151047885	1.0
1510568178	1.0
151106382	1.0
151151080	1.0
15116120	1.0
151164679	1.0
151171479	1.0
15117170	1.0
151235405	1.0
151359968	1.0
1514128968	1.0
1514346050	1.0
1515242616	1.0
151544454	1.0
1515822008	1.0
15163346	1.0
1516929349	1.0
151848389	1.0
1518694608	1.0
152103083	1.0
1521533432	1.0
152354479	1.0
15260789	1.0
1527850849	1.0
1527861236	1.0
1528208486	1.0
153148261	1.0
15317292	1.0
15317484	1.0
1532960029	1.0
153330767	1.0
1533387092	1.0
1533712345	1.0
153396300	1.0
1534048567	1.0
1534287300	1.0
15345760	1.0
153500671	1.0
153560097	1.0
153786372	1.0
153871260	1.0
1538915856	1.0
1539948704	1.0
1540784461	1.0
1541309683	1.0
154178047	1.0
154222255	1.0
1543483416	1.0
154495484	1.0
15451927	1.0
15452937	1.0
1545587720	1.0
1546577491	1.0
1547073288	1.0
1547812147	1.0
1548456721	1.0
1550014584	1.0
1551149910	1.0
155226943	1.0
15526523	1.0
1553064607	1.0
155311321	1.0
1553507010	1.0
155371461	1.0
1554889094	1.0
1556113656	1.0
155618172	1.0
1557502416	1.0
1558764090	1.0
15588025	1.0
1559007271	1.0
1559116194	1.0
15592197	1.0
15592989	1.0
155963853	1.0
156016878	1.0
1561224619	1.0
1561392450	1.0
156171960	1.0
156238320	1.0
15624515	1.0
1562547895	1.0
15657533	1.0
15659909	1.0
1566196016	1.0
1566329647	1.0
1566750836	1.0
1566835939	1.0
1568727745	1.0
15711884	1.0
1573677847	1.0
157479150	1.0
15751504	1.0
1575418436	1.0
157612903	1.0
157632134	1.0
157727494	1.0
1578137910	1.0
1578959700	1.0
1579878966	1.0
15799571	1.0
158044902	1.0
1580556367	1.0
1580784066	1.0
15823893	1.0
1582740925	1.0
158274131	1.0
158275112	1.0
1582839288	1.0
158318025	1.0
1583443352	1.0
1584343075	1.0
1585333764	1.0
1585428522	1.0
1585676959	1.0
1585902277	1.0
1585919947	1.0
1585935055	1.0
1586025120	1.0
1586338405	1.0
1586474202	1.0
1587669835	1.0
158780302	1.0
158843952	1.0
159095242	1.0
159119652	1.0
159233438	1.0
15925557	1.0
15927260	1.0
1593383790	1.0
159383082	1.0
159428084	1.0
1596115603	1.0
159632948	1.0
1596814969	1.0
1597660010	1.0
1597925221	1.0
1599491666	1.0
159954654	1.0
1601683238	1.0
16030327	1.0
1603312736	1.0
1605810642	1.0
1606581744	1.0
1606644829	1.0
1606802714	1.0
16078238	1.0
16080467	1.0
1608169368	1.0
160819577	1.0
160924991	1.0
1609373209	1.0
160999598	1.0
16107785	1.0
1610934914	1.0
161129195	1.0
1611321067	1.0
1611381902	1.0
161151706	1.0
1612153176	1.0
1612686216	1.0
1613327347	1.0
16139549	1.0
161411670	1.0
1615357742	1.0
161539093	1.0
1616283870	1.0
1617960900	1.0
1619522346	1.0
16195432	1.0
1620056912	1.0
1620988926	1.0
1621518012	1.0
1625656261	1.0
1626033692	1.0
162655910	1.0
1627102338	1.0
1628161232	1.0
1628334560	1.0
16285195	1.0
1628816743	1.0
16295834	1.0
1629791911	1.0
1630390507	1.0
1630753388	1.0
163189066	1.0
163197227	1.0
1632276380	1.0
1632302370	1.0
1632886033	1.0
1633430004	1.0
1633718275	1.0
163405160	1.0
1635047204	1.0
163537857	1.0
1635496465	1.0
16359602	1.0
1636491536	1.0
1636759074	1.0
16367775	1.0
1637586804	1.0
163858019	1.0
1638649981	1.0
1638828120	1.0
16400258	1.0
1640244985	1.0
1641474871	1.0
1641770263	1.0
1642321908	1.0
16424248	1.0
164412808	1.0
164456134	1.0
164516146	1.0
1645573543	1.0
1645627172	1.0
1645867520	1.0
1646044446	1.0
1646060785	1.0
1646605344	1.0
1646618394	1.0
1646665076	1.0
164784898	1.0
1647851497	1.0
164814211	1.0
1649090994	1.0
1650142316	1.0
1650428628	1.0
1650497851	1.0
1650539016	1.0
1650767810	1.0
1651920673	1.0
16537365	1.0
165418381	1.0
16555867	1.0
16558021	1.0
1656022267	1.0
1656069558	1.0
16565199	1.0
165897243	1.0
1659236520	1.0
1659890766	1.0
1660208966	1.0
1660345860	1.0
1661311561	1.0
166176561	1.0
166230221	1.0
1662315272	1.0
16624235	1.0
166455740	1.0
1664966304	1.0
1665147950	1.0
1665191936	1.0
166564374	1.0
166572014	1.0
16657408	1.0
1666024026	1.0
1667259919	1.0
1667744623	1.0
1667906587	1.0
1667997583	1.0
166912145	1.0
1670463360	1.0
16710316	1.0
1671345457	1.0
16722610	1.0
1672386103	1.0
1672856108	1.0
16732171	1.0
1673736656	1.0
167518667	1.0
1675363958	1.0
1676041280	1.0
1676473459	1.0
1676916738	1.0
1677229176	1.0
1677650622	1.0
1677755504	1.0
